1,,
Time (s),Intensity (a.u.),
50.14374924,49.37163544,
50.15625,49.67353821,
50.16875076,50.47359848,
50.18125153,51.37334824,
50.19375229,51.77323151,
50.20624924,51.21328354,
50.21875,50.65085602,
50.23125076,49.32389069,
50.24375153,51.15554428,
50.25625229,53.31095886,
50.26874924,50.86262131,
50.28125,52.08333206,
50.29375076,49.63447571,
50.30625153,51.17352676,
50.31875229,51.84902573,
50.33124924,52.73213577,
50.34375,51.13562393,
50.35625076,51.0124588,
50.36875153,51.98180771,
50.38125229,51.31203079,
50.39374924,49.36061478,
50.40625,50.90396118,
50.41875076,53.32828903,
50.43125153,52.93745804,
50.44375229,49.96763992,
50.45624924,51.20442581,
50.46875,50.95126343,
50.48125076,53.94890594,
50.49375153,50.04502869,
50.50625229,50.99372482,
50.51874924,51.67329407,
50.53125,52.80913544,
50.54375076,54.1131134,
50.55625153,50.81458282,
50.56875229,48.2658577,
50.58124924,50.34473801,
50.59375,52.35535049,
50.60625076,48.71694565,
50.61875153,49.36367416,
50.63125229,47.11772919,
50.64374924,49.69651031,
50.65625,51.24936295,
50.66875076,51.97155762,
50.68125153,49.15895462,
50.69375229,50.72090912,
50.70624924,49.22348022,
50.71875,50.18707275,
50.73125076,51.29188919,
50.74375153,52.26924896,
50.75625229,53.07631302,
50.76874924,52.8876915,
50.78125,51.71530914,
50.79375076,47.65604782,
50.80625153,50.00651169,
50.81875229,50.01282501,
50.83124924,48.0263176,
50.84375,52.8754425,
50.85625076,52.97325516,
50.86875153,51.39462662,
50.88125229,50.60858154,
50.89374924,51.08338928,
50.90625,50.69306946,
50.91875076,49.14256668,
50.93125153,52.64512634,
50.94375229,51.17853546,
50.95624924,53.27225113,
50.96875,52.94421387,
50.98125076,54.47165298,
50.99375153,49.90151215,
51.00625229,46.42700958,
51.01874924,51.93400192,
51.03125,52.87206268,
51.04375076,51.88435745,
51.05625153,52.28419876,
51.06875229,52.37483978,
51.08124924,53.48688507,
51.09375,55.0694809,
51.10625076,51.44777679,
51.11875153,48.53740692,
51.13125229,52.55607986,
51.14374924,50.99894714,
51.15625,48.82712936,
51.16875076,51.08280182,
51.18125153,51.36067581,
51.19375229,50.95293808,
51.20624924,52.89640045,
51.21875,51.03501892,
51.23125076,51.2163887,
51.24375153,53.13020325,
51.25625229,53.97800064,
51.26874924,53.04129791,
51.28125,51.17298126,
51.29375076,52.29773331,
51.30625153,49.80054092,
51.31875229,51.76967621,
51.33124924,49.18457031,
51.34375,53.32122421,
51.35625076,49.44841003,
51.36875153,51.60095215,
51.38125229,54.55952454,
51.39374924,52.28419876,
51.40625,50.72651672,
51.41875076,51.22294617,
51.43125153,49.74996567,
51.44375229,51.36896896,
51.45624924,50.20650482,
51.46875,49.25276184,
51.48125076,49.25982666,
51.49375153,50.28790665,
51.50625229,51.06934357,
51.51874924,49.66286087,
51.53125,50.40031815,
51.54375076,53.49631882,
51.55625153,53.52039719,
51.56875229,52.75437546,
51.58124924,50.15953827,
51.59375,51.35447693,
51.60625076,51.42118835,
51.61875153,52.75963593,
51.63125229,52.91618347,
51.64374924,49.05268478,
51.65625,53.77175903,
51.66875076,53.66492462,
51.68125153,49.609375,
51.69375229,49.6537323,
51.70624924,47.46424103,
51.71875,51.27872086,
51.73125076,48.44335556,
51.74375153,51.55168152,
51.75625229,46.73732376,
51.76874924,53.33333588,
51.78125,49.6667099,
51.79375076,50.37718964,
51.80625153,50.08455658,
51.81875229,51.42049026,
51.83124924,49.98052979,
51.84375,52.13391495,
51.85625076,51.14435577,
51.86875153,48.18345642,
51.88125229,53.52112579,
51.89374924,51.4547081,
51.90625,51.6705513,
51.91875076,47.83063507,
51.93125153,50.0064621,
51.94375229,51.63288879,
51.95624924,49.90402985,
51.96875,52.65875244,
51.98125076,51.0083046,
51.99375153,50.97312546,
52.00625229,52.04648972,
52.01874924,48.5620575,
52.03125,52.61116791,
52.04375076,53.51781845,
52.05625153,49.66340637,
52.06875229,52.74898148,
52.08124924,51.03092575,
52.09375,48.33759689,
52.10625076,52.23880768,
52.11875153,52.27677536,
52.13125229,52.75901794,
52.14374924,53.53509521,
52.15625,51.11140823,
52.16875076,53.18066025,
52.18125153,51.17801285,
52.19375229,51.00463867,
52.20624924,50.13428879,
52.21875,50.19157028,
52.23125076,51.4630394,
52.24375153,51.95822525,
52.25625229,52.86117554,
52.26874924,47.94520569,
52.28125,49.03242874,
52.29375076,50.728405,
52.30625153,52.13331604,
52.31875229,47.51903534,
52.33124924,49.82069397,
52.34375,51.22174454,
52.35625076,48.8465004,
52.36875153,50.94557953,
52.38125229,52.2035675,
52.39374924,69.71563721,
52.40625,54.02284241,
52.41875076,61.93101883,
52.43125153,61.08045578,
52.44375229,46.77914047,
52.45624924,65.66365051,
52.46875,58.55913925,
52.48125076,78.63988495,
52.49375153,74.70816803,
52.50625229,77.48184204,
52.51874924,71.51051331,
52.53125,82.5887146,
52.54375076,62.26825333,
52.55625153,67.0970993,
52.56875229,68.01398468,
52.58124924,47.42214966,
52.59375,67.01570892,
52.60625076,63.9650383,
52.61875153,68.0688324,
52.63125229,64.95790863,
52.64374924,57.43759537,
52.65625,57.47860718,
52.66875076,70.95839691,
52.68125153,54.90805435,
52.69375229,76.97309113,
52.70624924,68.85998535,
52.71875,68.74758148,
52.73125076,66.02796173,
52.74375153,70.25582123,
52.75625229,60.87516403,
52.76874924,75.55728149,
52.78125,72.33601379,
52.79375076,69.43203735,
52.80625153,71.86858368,
52.81875229,70.24415588,
52.83124924,65.22019958,
52.84375,72.64276886,
52.85625076,72.51309204,
52.86875153,63.83796692,
52.88125229,56.74214935,
52.89374924,59.48678207,
52.90625,64.14109039,
52.91875076,61.78401566,
52.93125153,61.8181839,
52.94375229,60.95809937,
52.95624924,54.70261765,
52.96875,77.30029297,
52.98125076,69.11669922,
52.99375153,60.38367462,
53.00625229,69.19842529,
53.01874924,69.8600235,
53.03125,82.27114105,
53.04375076,65.62017822,
53.05625153,74.59114838,
53.06875229,79.65512848,
53.08124924,76.03833771,
53.09375,79.91803741,
53.10625076,67.7899704,
53.11875153,65.69528961,
53.13125229,67.90601349,
53.14374924,65.71318054,
53.15625,42.67113495,
53.16875076,43.5953331,
53.18125153,73.91248322,
53.19375229,60.84142303,
53.20624924,58.76914597,
53.21875,54.97076035,
53.23125076,55.48353577,
53.24375153,52.06600952,
53.25625229,53.85996246,
53.26874924,47.09636307,
53.28125,54.15449905,
53.29375076,53.12294388,
53.30625153,52.57185745,
53.31875229,52.38467407,
53.33124924,49.93481064,
53.34375,51.18410873,
53.35625076,50.01263046,
53.36875153,50.13602829,
53.38125229,52.9262085,
53.39374924,48.07817459,
53.40625,52.02754211,
53.41875076,50.87833405,
53.43125153,51.32857895,
53.44375229,50.82115555,
53.45624924,48.30421448,
53.46875,50.63291168,
53.48125076,52.13511658,
53.49375153,51.86940384,
53.50625229,51.24564362,
53.51874924,51.14281845,
53.53125,47.93304443,
53.54375076,51.66240311,
53.55625153,52.4062767,
53.56875229,48.79948044,
53.58124924,50.36063766,
53.59375,48.50157547,
53.60625076,48.66400146,
53.61875153,46.72290802,
53.63125229,50.27279663,
53.64374924,52.29263306,
53.65625,49.14004898,
53.66875076,51.84227753,
53.68125153,52.25501633,
53.69375229,52.05874634,
53.70624924,50.70020676,
53.71875,48.99720764,
53.73125076,50.81039429,
53.74375153,49.32276917,
53.75625229,52.53091812,
53.76874924,49.8064537,
53.78125,49.42381287,
53.79375076,51.72414017,
53.80625153,52.45213699,
53.81875229,48.3091774,
53.83124924,52.01644135,
53.84375,50,
53.85625076,47.65555191,
53.86875153,48.12556839,
53.88125229,51.08440018,
53.89374924,51.3152771,
53.90625,51.71524429,
53.91875076,52.38709641,
53.93125153,53.7954216,
53.94375229,52.67745972,
53.95624924,46.99806595,
53.96875,48.1414566,
53.98125076,52.4430809,
53.99375153,51.6969223,
54.00625229,50.77062607,
54.01874924,52.02607727,
54.03125,48.9913559,
54.04375076,48.64444351,
54.05625153,50.32010269,
54.06875229,50.74433517,
54.08124924,51.50606537,
54.09375,53.64529419,
54.10625076,49.48718262,
54.11875153,53.92992783,
54.13125229,50.22830963,
54.14374924,49.22213745,
54.15625,48.9743576,
54.16875076,50.29392624,
54.18125153,51.56370926,
54.19375229,49.20935822,
54.20624924,50.51425552,
54.21875,49.36181259,
54.23125076,49.67185974,
54.24375153,50.3807106,
54.25625229,50.33771133,
54.26874924,51.94290543,
54.28125,49.87146759,
54.29375076,50.83215332,
54.30625153,48.69921875,
54.31875229,47.2999115,
54.33124924,52.64493179,
54.34375,53.21363449,
54.35625076,48.54740143,
54.36875153,49.31472015,
54.38125229,48.40975952,
54.39374924,50.37527084,
54.40625,49.3171463,
54.41875076,50.26454926,
54.43125153,51.05221939,
54.44375229,54.45734024,
54.45624924,51.77251053,
54.46875,50.24932861,
54.48125076,50.191082,
54.49375153,52.29253387,
54.50625229,50.57529449,
54.51874924,52.8200531,
54.53125,52.23880768,
54.54375076,50.68078613,
54.55625153,49.41823959,
54.56875229,48.71395111,
54.58124924,48.99172974,
54.59375,51.61889648,
54.60625076,48.94655609,
54.61875153,49.16344833,
54.63125229,50.42987442,
54.64374924,47.33502579,
54.65625,51.62796783,
54.66875076,50.06989288,
54.68125153,47.66107559,
54.69375229,51.49501419,
54.70624924,47.55767441,
54.71875,49.10149384,
54.73125076,49.75820541,
54.74375153,49.16383743,
54.75625229,48.83631897,
54.76874924,49.54384232,
54.78125,46.44041824,
54.79375076,48.32667542,
54.80625153,48.75584412,
54.81875229,49.01459122,
54.83124924,47.35837173,
54.84375,51.21365738,
54.85625076,46.57603073,
54.86875153,49.87881088,
54.88125229,51.45557022,
54.89374924,52.01873016,
54.90625,49.24097443,
54.91875076,48.82579422,
54.93125153,50.70020676,
54.94375229,50.23184204,
54.95624924,52.16352463,
54.96875,53.62734985,
54.98125076,51.05948639,
54.99375153,50.4807663,
55.00625229,47.37109375,
55.01874924,48.32094193,
55.03125,46.67518997,
55.04375076,47.2999115,
55.05625153,51.42710495,
55.06875229,49.06298828,
55.08124924,51.1005249,
55.09375,47.02716827,
55.10625076,47.44943237,
55.11875153,48.96276093,
55.13125229,52.29753494,
55.14374924,47.6799202,
55.15625,49.33586502,
55.16875076,50.74241257,
55.18125153,48.15935516,
55.19375229,53.15315247,
55.20624924,50.47643661,
55.21875,51.97155762,
55.23125076,53.24523926,
55.24375153,50.75428391,
55.25625229,55.27508163,
55.26874924,51.90976715,
55.28125,47.11364365,
55.29375076,52.61111832,
55.30625153,49.24145126,
55.31875229,51.2331543,
55.33124924,45.64315414,
55.34375,52.22930145,
55.35625076,48.61467361,
55.36875153,52.75258636,
55.38125229,51.30168533,
55.39374924,50.38010788,
55.40625,52.13631821,
55.41875076,49.23469543,
55.43125153,51.52254868,
55.44375229,53.1874733,
55.45624924,49.12457657,
55.46875,50,
55.48125076,50.49088287,
55.49375153,51.88371658,
55.50625229,48.07325363,
55.51874924,48.83958054,
55.53125,48.5487442,
55.54375076,52.80783081,
55.55625153,54.4034462,
55.56875229,50.09511948,
55.58124924,47.57033157,
55.59375,47.57595444,
55.60625076,45.48929596,
55.61875153,50.48046112,
55.63125229,49.1146431,
55.64374924,53.01141739,
55.65625,48.87799835,
55.66875076,49.39386368,
55.68125153,53.21877289,
55.69375229,47.68159485,
55.70624924,48.64587402,
55.71875,49.27899551,
55.73125076,51.19672394,
55.74375153,48.20051575,
55.75625229,46.16156769,
55.76874924,50.73396683,
55.78125,50.18059921,
55.79375076,50.83440399,
55.80625153,49.66082001,
55.81875229,51.68423843,
55.83124924,48.25669479,
55.84375,52.13269806,
55.85625076,48.91096878,
55.86875153,47.82438278,
55.88125229,47.90884399,
55.89374924,49.38759232,
55.90625,51.27537537,
55.91875076,51.17707443,
55.93125153,49.79253006,
55.94375229,53.65543365,
55.95624924,52.84656525,
55.96875,48.11260605,
55.98125076,49.41051865,
55.99375153,52.25840378,
56.00625229,50.23527908,
56.01874924,54.65613174,
56.03125,52.12182999,
56.04375076,53.17785645,
56.05625153,51.68191528,
56.06875229,48.83691025,
56.08124924,54.16082764,
56.09375,50.15511703,
56.10625076,49.21208954,
56.11875153,51.83585358,
56.13125229,52.60361481,
56.14374924,53.53752518,
56.15625,51.76899338,
56.16875076,47.40875626,
56.18125153,51.50976944,
56.19375229,51.43701172,
56.20624924,48.97651672,
56.21875,49.21184158,
56.23125076,48.90885544,
56.24375153,49.09067535,
56.25625229,49.541996,
56.26874924,49.12734222,
56.28125,51.44530869,
56.29375076,49.93597794,
56.30625153,52.65868378,
56.31875229,51.67794037,
56.33124924,51.85282135,
56.34375,54.12371063,
56.35625076,49.53440094,
56.36875153,49.44630432,
56.38125229,50.14562607,
56.39374924,50.91649628,
56.40625,47.75353241,
56.41875076,49.21785736,
56.43125153,51.73735428,
56.44375229,46.0177002,
56.45624924,46.9902916,
56.46875,48.45985413,
56.48125076,51.68453217,
56.49375153,48.8211174,
56.50625229,52.69824982,
56.51874924,52.18987656,
56.53125,45.85987473,
56.54375076,47.73770523,
56.55625153,49.66460037,
56.56875229,46.65986633,
56.58124924,49.87724686,
56.59375,51.79232025,
56.60625076,48.78675079,
56.61875153,50.23006058,
56.63125229,50.86483002,
56.64374924,49.02704239,
56.65625,49.33538055,
56.66875076,51.22013474,
56.68125153,49.30807495,
56.69375229,52.06718445,
56.70624924,52.17948532,
56.71875,48.76511765,
56.73125076,47.57511902,
56.74375153,50.21353912,
56.75625229,51.04346466,
56.76874924,46.54461288,
56.78125,50.3033371,
56.79375076,47.80311966,
56.80625153,52.12306213,
56.81875229,49.3324852,
56.83124924,46.26561356,
56.84375,50.19401932,
56.85625076,51.14143753,
56.86875153,47.07233047,
56.88125229,53.14631271,
56.89374924,49.09921265,
56.90625,48.88661194,
56.91875076,52.5705452,
56.93125153,49.17156601,
56.94375229,51.03376007,
56.95624924,49.14226913,
56.96875,53.08263016,
56.98125076,48.96807861,
56.99375153,49.39542007,
57.00625229,47.97236633,
57.01874924,50.90862274,
57.03125,49.24193573,
57.04375076,48.55118942,
57.05625153,51.33444214,
57.06875229,48.23841476,
57.08124924,50.05731964,
57.09375,50.20867538,
57.10625076,49.76004028,
57.11875153,52.76839066,
57.13125229,46.7757225,
57.14374924,51.00205612,
57.15625,51.89216614,
57.16875076,49.69496536,
57.18125153,51.07458878,
57.19375229,48.81750488,
57.20624924,49.35130692,
57.21875,48.9661293,
57.23125076,50.06850052,
57.24375153,49.72734451,
57.25625229,47.60046768,
57.26874924,48.6692009,
57.28125,49.6776619,
57.29375076,50.55533981,
57.30625153,48.48250961,
57.31875229,48.46775055,
57.33124924,46.94592285,
57.34375,46.63816452,
57.35625076,47.1548996,
57.36875153,48.85993576,
57.38125229,49.46541595,
57.39374924,53.79310226,
57.40625,48.45084763,
57.41875076,51.02040863,
57.43125153,50.05282593,
57.44375229,48.51856995,
57.45624924,52.78820038,
57.46875,47.34484863,
57.48125076,51.24952316,
57.49375153,50.52713013,
57.50625229,51.48770905,
57.51874924,45.3141098,
57.53125,51.72851944,
57.54375076,48.35766602,
57.55625153,50.86719894,
57.56875229,50.5662384,
57.58124924,52.70711136,
57.59375,52.14057541,
57.60625076,50.58717346,
57.61875153,48.92647934,
57.63125229,51.55440521,
57.64374924,53.24813843,
57.65625,49.65357971,
57.66875076,47.8468895,
57.68125153,49.4186058,
57.69375229,51.33842087,
57.70624924,47.99591446,
57.71875,51.90355301,
57.73125076,51.90664673,
57.74375153,50.43943787,
57.75625229,51.01132202,
57.76874924,51.7742157,
57.78125,52.67868423,
57.79375076,50.07079315,
57.80625153,52.91479874,
57.81875229,48.38292313,
57.83124924,51.77664948,
57.84375,47.29643631,
57.85625076,47.64962387,
57.86875153,52.11140823,
57.88125229,47.50534058,
57.89374924,48.0415802,
57.90625,50.54105759,
57.91875076,49.99354172,
57.93125153,50.30891418,
57.94375229,51.62222672,
57.95624924,48.436306,
57.96875,51.82612991,
57.98125076,48.87799835,
57.99375153,50.41693497,
58.00625229,48.97698212,
58.01874924,51.54111481,
58.03125,50.12987137,
58.04375076,49.34125519,
58.05625153,51.59194565,
58.06875229,53.23389435,
58.08124924,46.86494064,
58.09375,49.14256668,
58.10625076,49.1930275,
58.11875153,47.82388687,
58.13125229,50.42340088,
58.14374924,49.73721313,
58.15625,50.77086639,
58.16875076,52.52816391,
58.18125153,50.68597412,
58.19375229,50.67953873,
58.20624924,49.83388519,
58.21875,51.94295502,
58.23125076,50.57316208,
58.24375153,52.75377274,
58.25625229,49.72517014,
58.26874924,46.9679718,
58.28125,49.24389267,
58.29375076,48.14767075,
58.30625153,52.2219429,
58.31875229,50.48568726,
58.33124924,51.43586731,
58.34375,52.41573715,
58.35625076,52.4106369,
58.36875153,50.55331802,
58.38125229,51.81480026,
58.39374924,54.72764587,
58.40625,48.52752686,
58.41875076,47.74535751,
58.43125153,51.17298126,
58.44375229,48.23439026,
58.45624924,52.7660675,
58.46875,48.41760254,
58.48125076,49.91806412,
58.49375153,49.5074501,
58.50625229,49.01206207,
58.51874924,50.45161438,
58.53125,51.88017654,
58.54375076,49.47221375,
58.55625153,50.45639038,
58.56875229,51.52916718,
58.58124924,49.53756714,
58.59375,52.16268539,
58.60625076,49.55527115,
58.61875153,52.08333206,
58.63125229,50.79487991,
58.64374924,47.65604782,
58.65625,50.68277359,
58.66875076,49.05368805,
58.68125153,52.87851715,
58.69375229,49.72024155,
58.70624924,49.95493698,
58.71875,52.79072571,
58.73125076,49.04737473,
58.74375153,53.68868256,
58.75625229,50.23124313,
58.76874924,49.17002106,
58.78125,52.70510483,
58.79375076,52.80654526,
58.80625153,53.20774078,
58.81875229,50.36063766,
58.83124924,50.43943787,
58.84375,51.23560333,
58.85625076,50.89157867,
58.86875153,51.2289772,
58.88125229,49.29757309,
58.89374924,53.01575089,
58.90625,53.39308548,
58.91875076,50.29773331,
58.93125153,50.2886467,
58.94375229,53.73861694,
58.95624924,51.04232407,
58.96875,48.21775818,
58.98125076,51.05724716,
58.99375153,52.59077072,
59.00625229,48.92770004,
59.01874924,50.45448685,
59.03125,49.81478882,
59.04375076,50.83663559,
59.05625153,46.4206543,
59.06875229,52.41781998,
59.08124924,51.78410721,
59.09375,48.83866882,
59.10625076,52.84237671,
59.11875153,45.89994812,
59.13125229,51.43603134,
59.14374924,49.62174606,
59.15625,49.58466339,
59.16875076,49.90278625,
59.18125153,49.87973404,
59.19375229,51.74167633,
59.20624924,52.73963928,
59.21875,49.60733032,
59.23125076,50.88438797,
59.24375153,45.25696945,
59.25625229,47.52754593,
59.26874924,51.4547081,
59.28125,49.27425385,
59.29375076,50.61037445,
59.30625153,50.04525757,
59.31875229,48.61990356,
59.33124924,53.01599121,
59.34375,52.49873734,
59.35625076,50.6761055,
59.36875153,51.12141418,
59.38125229,53.33844757,
59.39374924,49.19313049,
59.40625,48.29800797,
59.41875076,49.87886429,
59.43125153,47.46795273,
59.44375229,51.95629883,
59.45624924,52.21439362,
59.46875,51.34381485,
59.48125076,53.96065903,
59.49375153,52.10175323,
59.50625229,51.45153046,
59.51874924,51.78033829,
59.53125,50.82624054,
59.54375076,51.75292206,
59.55625153,51.90311432,
59.56875229,54.22626877,
59.58124924,50.23709106,
59.59375,51.82035828,
59.60625076,51.25226212,
59.61875153,52.509655,
59.63125229,50.74210358,
59.64374924,53.44585037,
59.65625,51.26574326,
59.66875076,52.42694092,
59.68125153,49.87756348,
59.69375229,52.22930145,
59.70624924,50.90540695,
59.71875,50.51134872,
59.73125076,49.307621,
59.74375153,53.53728485,
59.75625229,50.08097839,
59.76874924,52.27762985,
59.78125,50.57969284,
59.79375076,50.22488785,
59.80625153,51.56090164,
59.81875229,52.64493179,
59.83124924,49.58568954,
59.84375,48.33876419,
59.85625076,50.46343994,
59.86875153,49.7749176,
59.88125229,49.31016922,
59.89374924,53.01204681,
59.90625,51.28531647,
59.91875076,50.51533127,
59.93125153,53.20913696,
59.94375229,47.2708931,
59.95624924,54.43756104,
59.96875,51.19896317,
59.98125076,52.35070038,
59.99375153,51.70432663,
60.00625229,51.54118347,
60.01874924,51.81678772,
60.03125,51.39891052,
60.04375076,50.72369385,
60.05625153,53.13141632,
60.06875229,50.3634491,
60.08124924,51.4042778,
60.09375,51.15979385,
60.10625076,52.509655,
60.11875153,49.65179443,
60.13125229,48.24902725,
60.14374924,50.68351746,
60.15625,50.16765213,
60.16875076,51.71971512,
60.18125153,48.35486603,
60.19375229,53.61181641,
60.20624924,48.89466858,
60.21875,51.10970306,
60.23125076,51.16810608,
60.24375153,52.30450439,
60.25625229,51.91988754,
60.26874924,50.98828888,
60.28125,51.12552643,
60.29375076,51.7868309,
60.30625153,52.07679749,
60.31875229,49.32562637,
60.33124924,54.8223381,
60.34375,51.73517609,
60.35625076,49.16186905,
60.36875153,50.03839493,
60.38125229,49.84306335,
60.39374924,52.56459045,
60.40625,51.37030029,
60.41875076,50.32425308,
60.43125153,50.81039429,
60.44375229,48.79301453,
60.45624924,50.59936905,
60.46875,49.52648926,
60.48125076,50.78369904,
60.49375153,47.67338562,
60.50625229,49.18032837,
60.51874924,53.02454758,
60.53125,48.08673477,
60.54375076,46.64879227,
60.55625153,49.60242462,
60.56875229,50.55252075,
60.58124924,48.42185211,
60.59375,52.58421326,
60.60625076,52.01342392,
60.61875153,47.06632614,
60.63125229,52.91878128,
60.64374924,52.88894653,
60.65625,50.35971069,
60.66875076,48.436306,
60.68125153,48.95281601,
60.69375229,49.30387115,
60.70624924,53.24015427,
60.71875,50.49245834,
60.73125076,51.05337906,
60.74375153,46.59318542,
60.75625229,46.63991928,
60.76874924,50.77262497,
60.78125,50.71818924,
60.79375076,48.25247955,
60.80625153,54.08501053,
60.81875229,51.69524384,
60.83124924,52.29936981,
60.84375,53.20913696,
60.85625076,51.54369354,
60.86875153,49.8923645,
60.88125229,48.42185211,
60.89374924,49.30114365,
60.90625,51.05566406,
60.91875076,52.70023727,
60.93125153,52.37066269,
60.94375229,49.13258362,
60.95624924,49.51505661,
60.96875,52.07010269,
60.98125076,51.42783356,
60.99375153,50.36886597,
61.00625229,47.79181671,
61.01874924,50.61214066,
61.03125,50.39888763,
61.04375076,52.9046936,
61.05625153,51.82144928,
61.06875229,49.98747253,
61.08124924,52.87239456,
61.09375,54.57188034,
61.10625076,49.85549164,
61.11875153,47.80929565,
61.13125229,52.22536469,
61.14374924,52.10918045,
61.15625,53.46483231,
61.16875076,49.43880463,
61.18125153,50.64969635,
61.19375229,48.52802658,
61.20624924,49.76272964,
61.21875,49.86710358,
61.23125076,49.20981598,
61.24375153,49.09921265,
61.25625229,51.51747131,
61.26874924,53.27245331,
61.28125,52.63831711,
61.29375076,47.90343094,
61.30625153,49.99359131,
61.31875229,54.96476746,
61.33124924,49.70760345,
61.34375,46.34084702,
61.35625076,51.47808456,
61.36875153,47.17101288,
61.38125229,52.73911285,
61.39374924,55.21945953,
61.40625,51.19152832,
61.41875076,51.63423538,
61.43125153,53.85104752,
61.44375229,50.59175491,
61.45624924,50.05160141,
61.46875,50.53156662,
61.48125076,51.39650345,
61.49375153,54.71282196,
61.50625229,51.31851196,
61.51874924,48.43341827,
61.53125,50.94969177,
61.54375076,48.22303009,
61.55625153,47.53499222,
61.56875229,49.25485992,
61.58124924,49.36224747,
61.59375,53.15999222,
61.60625076,50.6607933,
61.61875153,49.14067459,
61.63125229,54.55009079,
61.64374924,48.00609589,
61.65625,49.58883667,
61.66875076,50.41374969,
61.68125153,54.22288895,
61.69375229,49.58572388,
61.70624924,50.79483414,
61.71875,53.08734894,
61.73125076,49.34210587,
61.74375153,51.52135086,
61.75625229,51.31296921,
61.76874924,53.55079269,
61.78125,51.08737564,
61.79375076,48.78356171,
61.80625153,53.01022339,
61.81875229,50.80860901,
61.83124924,51.3859024,
61.84375,54.35469818,
61.85625076,51.0756073,
61.86875153,52.48478699,
61.88125229,49.82429886,
61.89374924,52.71141434,
61.90625,48.73992538,
61.91875076,49.11616135,
61.93125153,49.76211929,
61.94375229,54.86882019,
61.95624924,52.10041809,
61.96875,50.52577591,
61.98125076,50.95134735,
61.99375153,52.65816116,
62.00625229,50.50006104,
62.01874924,50.03126907,
62.03125,53.61064529,
62.04375076,52.69186401,
62.05625153,49.78772736,
62.06875229,49.4186058,
62.08124924,52.63824081,
62.09375,51.44449997,
62.10625076,51.51515198,
62.11875153,51.61619949,
62.13125229,48.26546097,
62.14374924,56.53170395,
62.15625,51.54769516,
62.16875076,48.06981277,
62.18125153,48.78048706,
62.19375229,51.99374771,
62.20624924,48.69056702,
62.21875,50.95869446,
62.23125076,50.2325592,
62.24375153,50.40957642,
62.25625229,52.23041534,
62.26874924,51.19197083,
62.28125,49.28517532,
62.29375076,51.81214905,
62.30625153,52.10446167,
62.31875229,52.3314743,
62.33124924,52.5786171,
62.34375,47.62514496,
62.35625076,53.06388474,
62.36875153,51.01154327,
62.38125229,52.54515457,
62.39374924,52.10657501,
62.40625,51.16220093,
62.41875076,49.39363098,
62.43125153,53.44585037,
62.44375229,52.76738358,
62.45624924,51.94310379,
62.46875,52.19179916,
62.48125076,47.19763947,
62.49375153,51.98340988,
62.50625229,50.48715591,
62.51874924,48.16157532,
62.53125,51.41617584,
62.54375076,51.26582336,
62.55625153,48.25603104,
62.56875229,55.04587173,
62.58124924,51.76351166,
62.59375,48.66641235,
62.60625076,53.2687645,
62.61875153,52.7580986,
62.63125229,55.89519882,
62.64374924,52.13511658,
62.65625,50.13463211,
62.66875076,51.0034523,
62.68125153,53.29073715,
62.69375229,51.65342331,
62.70624924,51.21054459,
62.71875,49.60242462,
62.73125076,49.71591187,
62.74375153,52.19128418,
62.75625229,51.5700798,
62.76874924,51.78159332,
62.78125,51.2271843,
62.79375076,50.13532639,
62.80625153,48.55371857,
62.81875229,50.29586029,
62.83124924,49.49987411,
62.84375,52.80783081,
62.85625076,53.78536987,
62.86875153,51.51319885,
62.88125229,50.51150894,
62.89374924,50.67218018,
62.90625,52.51024628,
62.91875076,48.69388962,
62.93125153,48.85827255,
62.94375229,51.03448486,
62.95624924,48.68771362,
62.96875,48.95561218,
62.98125076,52.7817421,
62.99375153,47.76236343,
63.00625229,50.74896622,
63.01874924,48.49796295,
63.03125,50.48444366,
63.04375076,49.58349991,
63.05625153,50.91754913,
63.06875229,50.10095978,
63.08124924,54.90805435,
63.09375,49.16158676,
63.10625076,48.54368973,
63.11875153,51.69317627,
63.13125229,52.37166977,
63.14374924,52.33086777,
63.15625,53.88044357,
63.16875076,47.82993698,
63.18125153,52.63158035,
63.19375229,49.53282928,
63.20624924,52.97751999,
63.21875,48.81910706,
63.23125076,49.2231369,
63.24375153,49.42815781,
63.25625229,50.22233582,
63.26874924,54.06824112,
63.28125,51.44816971,
63.29375076,48.61199951,
63.30625153,50.90673828,
63.31875229,52.945755,
63.33124924,49.49468613,
63.34375,49.98688126,
63.35625076,52.12230682,
63.36875153,49.64447403,
63.38125229,49.00157928,
63.39374924,51.58937073,
63.40625,54.79276276,
63.41875076,50.68404007,
63.43125153,49.82345963,
63.44375229,50.12028885,
63.45624924,52.89149094,
63.46875,52.75288391,
63.48125076,52.91421127,
63.49375153,52.90869141,
63.50625229,49.59958649,
63.51874924,45.96369171,
63.53125,48.96025467,
63.54375076,50.46224976,
63.55625153,52.13976288,
63.56875229,50.71151352,
63.58124924,49.80054092,
63.59375,50.46873093,
63.60625076,50.12335968,
63.61875153,51.27537537,
63.63125229,52.15921021,
63.64374924,53.59937286,
63.65625,54.09622955,
63.66875076,53.69041443,
63.68125153,49.67015839,
63.69375229,52.08732224,
63.70624924,51.99688721,
63.71875,49.71245956,
63.73125076,51.81818008,
63.74375153,49.53042603,
63.75625229,50.63780212,
63.76874924,48.80595398,
63.78125,51.84897614,
63.79375076,56.63366318,
